time,"V(N008,N005)"
Step Information: X=500 Y=500  (Run: 1/361),
1.383749999999593e-002,-0.07036221
1.429849999999559e-002,-0.07036209
1.532249999999484e-002,-0.07036197
1.634649999999534e-002,-0.07036197
1.737049999999637e-002,-0.07036197
1.839449999999739e-002,-0.07036197
1.941849999999841e-002,-0.07036197
2.044249999999944e-002,-0.07036197
2.146650000000046e-002,-0.07036197
2.249050000000149e-002,-0.07036197
2.351450000000251e-002,-0.07036197
2.453850000000353e-002,-0.07036197
2.500000000000000e-002,-0.07036197
2.500002000000000e-002,-0.07035053
2.500020000000000e-002,-0.07024765
2.500069600000000e-002,-0.06996262
2.500520800000000e-002,-0.0673815
2.501020800000000e-002,-0.06455006
2.501220800000001e-002,-0.06342233
2.501720800000001e-002,-0.06061497
2.503420800000003e-002,-0.05119681
2.504000000000000e-002,-0.04804468
2.504010000000000e-002,-0.0480473
2.504150000000000e-002,-0.04808569
2.511750000000007e-002,-0.05005312
2.518850000000015e-002,-0.05172849
2.520010000000000e-002,-0.05198789
2.526550000000006e-002,-0.05338383
2.532550000000012e-002,-0.05456686
2.538050000000018e-002,-0.05557561
2.542850000000023e-002,-0.05640054
2.547050000000027e-002,-0.05708265
2.550550000000030e-002,-0.05762386
2.553350000000033e-002,-0.05804038
2.554750000000034e-002,-0.0582428
2.556350000000036e-002,-0.05847025
2.557150000000037e-002,-0.05858231
2.558250000000038e-002,-0.05873442
2.560150000000040e-002,-0.05899191
2.562850000000043e-002,-0.05934811
2.566450000000046e-002,-0.0598042
2.570950000000051e-002,-0.06034613
2.576350000000056e-002,-0.06095695
2.582750000000062e-002,-0.0616293
2.590250000000070e-002,-0.06235123
2.598950000000079e-002,-0.06310749
2.609050000000089e-002,-0.06388748
2.620250000000100e-002,-0.0646441
2.631450000000111e-002,-0.06530106
2.642650000000122e-002,-0.0658716
2.653850000000134e-002,-0.06636715
2.657150000000137e-002,-0.06650031
2.668350000000148e-002,-0.06691313
2.679550000000159e-002,-0.06727159
2.690750000000170e-002,-0.06758296
2.701950000000182e-002,-0.06785333
2.713150000000193e-002,-0.06808817
2.724350000000204e-002,-0.06829202
2.735550000000215e-002,-0.06846917
2.746750000000226e-002,-0.06862283
2.757950000000238e-002,-0.06875658
2.759550000000239e-002,-0.0687741
2.770750000000250e-002,-0.06888771
2.781950000000262e-002,-0.06898654
2.793150000000273e-002,-0.06907225
2.804350000000284e-002,-0.06914675
2.815550000000295e-002,-0.06921136
2.826850000000307e-002,-0.06926799
2.838150000000318e-002,-0.0693171
2.849450000000329e-002,-0.06935966
2.860750000000341e-002,-0.06939662
2.861950000000342e-002,-0.06940031
2.873250000000353e-002,-0.0694319
2.884550000000364e-002,-0.0694592
2.895950000000376e-002,-0.06948316
2.907350000000387e-002,-0.06950402
2.918750000000399e-002,-0.0695219
2.930250000000410e-002,-0.06953764
2.941750000000422e-002,-0.06955123
2.953350000000433e-002,-0.06956315
2.964350000000444e-002,-0.06957281
2.976050000000456e-002,-0.06958175
2.987850000000468e-002,-0.06958961
2.999750000000480e-002,-0.06959641
3.011750000000492e-002,-0.06960225
3.023850000000504e-002,-0.06960738
3.036150000000516e-002,-0.06961191
3.048550000000528e-002,-0.06961572
3.061150000000541e-002,-0.06961906
3.066750000000547e-002,-0.06962037
3.079750000000560e-002,-0.06962311
3.093050000000573e-002,-0.0696255
3.106650000000586e-002,-0.06962752
3.120750000000601e-002,-0.06962931
3.135350000000615e-002,-0.06963086
3.150550000000630e-002,-0.06963217
3.166450000000646e-002,-0.06963336
3.169150000000649e-002,-0.06963348
3.186150000000666e-002,-0.06963444
3.204250000000684e-002,-0.06963527
3.223850000000703e-002,-0.06963611
3.245250000000725e-002,-0.06963658
3.269150000000749e-002,-0.06963718
3.271550000000751e-002,-0.06963718
3.299050000000778e-002,-0.06963754
3.331450000000811e-002,-0.06963789
3.371150000000851e-002,-0.06963813
3.373950000000853e-002,-0.06963813
3.426950000000906e-002,-0.06963837
3.476350000000956e-002,-0.06963837
3.578750000001058e-002,-0.06963861
3.681150000001161e-002,-0.06963861
3.783550000001263e-002,-0.06963849
3.885950000001365e-002,-0.06963849
3.988350000001468e-002,-0.06963861
4.090750000001570e-002,-0.06963861
4.193150000001673e-002,-0.06963861
4.295550000001775e-002,-0.06963861
4.397950000001877e-002,-0.06963861
4.500000000000000e-002,-0.06963861
4.500007000000000e-002,-0.06965852
4.500010000000000e-002,-0.06966722
4.500111600000003e-002,-0.06996059
4.500511600000003e-002,-0.07110268
4.501711600000004e-002,-0.07448632
4.502111600000005e-002,-0.07560323
4.502311600000005e-002,-0.07615967
4.502611600000005e-002,-0.07699177
4.504000000000000e-002,-0.0807972
4.504070000000000e-002,-0.08078766
4.510000000000000e-002,-0.08001143
4.521150000000011e-002,-0.07869959
4.532350000000023e-002,-0.07755512
4.543550000000034e-002,-0.07656124
4.554750000000045e-002,-0.07569811
4.565950000000056e-002,-0.07494852
4.577150000000067e-002,-0.07429752
4.588350000000079e-002,-0.0737322
4.599550000000090e-002,-0.07324126
4.601150000000091e-002,-0.07317661
4.612350000000103e-002,-0.07275876
4.623550000000114e-002,-0.07239589
4.634750000000125e-002,-0.07208075
4.645950000000136e-002,-0.07180707
4.657150000000147e-002,-0.0715694
4.668350000000159e-002,-0.071363
4.679550000000170e-002,-0.07118376
4.690750000000181e-002,-0.07102808
4.701950000000192e-002,-0.07089289
4.703550000000194e-002,-0.07087509
4.714750000000205e-002,-0.07076003
4.725950000000216e-002,-0.0706601
4.737150000000227e-002,-0.07057332
4.748350000000239e-002,-0.07049795
4.759550000000250e-002,-0.0704325
4.770850000000261e-002,-0.07037519
4.782150000000272e-002,-0.07032548
4.793450000000284e-002,-0.07028236
4.804750000000295e-002,-0.07024496
4.805950000000296e-002,-0.0702413
4.817250000000307e-002,-0.07020935
4.828550000000319e-002,-0.07018163
4.839950000000330e-002,-0.07015739
4.851350000000342e-002,-0.0701364
4.862750000000353e-002,-0.07011821
4.874250000000364e-002,-0.07010233
4.885750000000376e-002,-0.07008858
4.897350000000388e-002,-0.0700766
4.908350000000399e-002,-0.07006673
4.920050000000410e-002,-0.07005764
4.931850000000422e-002,-0.07004973
4.943750000000434e-002,-0.07004286
4.955750000000446e-002,-0.0700369
4.967850000000458e-002,-0.07003174
4.980050000000470e-002,-0.07002727
4.992450000000483e-002,-0.07002338
4.999950000000490e-002,-0.0700213
5.000000000000000e-002,-0.07002129
Step Information: X=750 Y=2.75K  (Run: 173/361),
0.000000000000000e+000,-0.07
1.005310719994778e-003,-0.07000009
2.029310719994708e-003,-0.07000016
3.053310719994844e-003,-0.07000019
4.077310719994979e-003,-0.07000023
5.000000000000000e-003,-0.07000023
5.000047674121861e-003,-0.07001287
5.000100000000000e-003,-0.07002676
5.001128998160116e-003,-0.0703024
5.002128998160116e-003,-0.07056987
5.003128998160116e-003,-0.07083465
5.004128998160116e-003,-0.07109915
5.005128998160116e-003,-0.07136331
5.006128998160117e-003,-0.07162723
5.007128998160117e-003,-0.0718908
5.008128998160117e-003,-0.0721541
5.009128998160117e-003,-0.07241711
5.010128998160117e-003,-0.07267979
5.011128998160117e-003,-0.07294214
5.012128998160117e-003,-0.07320428
5.014128998160118e-003,-0.07372755
5.016128998160118e-003,-0.07424974
5.018128998160118e-003,-0.07477063
5.020128998160118e-003,-0.07529044
5.022128998160119e-003,-0.075809
5.024128998160119e-003,-0.07632637
5.027128998160119e-003,-0.0771004
5.030128998160120e-003,-0.07787168
5.033128998160120e-003,-0.07864034
5.036128998160121e-003,-0.0794065
5.040000000000000e-003,-0.0803864
5.040700000000000e-003,-0.08037806
5.064500000000003e-003,-0.08010221
5.085500000000006e-003,-0.07986522
5.100100000000001e-003,-0.07970405
5.142500000000006e-003,-0.07925034
5.195500000000013e-003,-0.07871449
5.258500000000021e-003,-0.07811952
5.332500000000031e-003,-0.07747447
5.419500000000042e-003,-0.07678425
5.519500000000056e-003,-0.07607341
5.635500000000071e-003,-0.07534659
5.755500000000087e-003,-0.07469189
5.875500000000103e-003,-0.07412326
5.995500000000119e-003,-0.07362938
6.106500000000134e-003,-0.07323027
6.226500000000149e-003,-0.07285357
6.346500000000165e-003,-0.07252645
6.466500000000181e-003,-0.07224202
6.586500000000197e-003,-0.07199514
6.706500000000213e-003,-0.07178056
6.826500000000229e-003,-0.07159424
6.946500000000245e-003,-0.07143223
7.066500000000261e-003,-0.07129169
7.130500000000269e-003,-0.07122445
7.250500000000285e-003,-0.07111108
7.370500000000301e-003,-0.07101262
7.491500000000317e-003,-0.07092643
7.612500000000333e-003,-0.07085156
7.733500000000350e-003,-0.07078683
7.854500000000328e-003,-0.07073045
7.975500000000239e-003,-0.07068157
8.096500000000151e-003,-0.07063913
8.154500000000108e-003,-0.07062089
8.275500000000019e-003,-0.07058656
8.397499999999929e-003,-0.07055652
8.519499999999840e-003,-0.07053053
8.641499999999750e-003,-0.07050788
8.764499999999660e-003,-0.07048821
8.887499999999569e-003,-0.07047117
9.010499999999479e-003,-0.07045627
9.134499999999388e-003,-0.07044339
9.178499999999356e-003,-0.07043934
9.303499999999264e-003,-0.07042873
9.428499999999172e-003,-0.07041943
9.554499999999079e-003,-0.07041144
9.681499999998986e-003,-0.07040441
9.809499999998892e-003,-0.07039845
9.939499999998797e-003,-0.0703932
1.007049999999870e-002,-0.07038856
1.020249999999860e-002,-0.07038474
