time	V(N008,N005)	V(N009,N004)	V(n001)	V(n002)	V(n003)	V(n004)	V(n005)	V(n006)	V(n007)	V(n008)	V(n009)	V(nc_01)	V(nc_02)	V(nc_03)	V(nc_04)	V(nc_05)	V(nc_06)	I(C1)	I(C2)	I(C3)	I(C4)	I(R1)	I(R2)	I(R3)	I(R4)	I(R5)	I(R6)	I(R7)	I(R8)	I(V1)	I(V2)	I(V3)	I(V4)	I(V5)	I(V6)
5.063842857142860e-003	-1.007437e-001	-3.925645e-002	-2.500000e+000	-2.305532e+000	-1.944681e-001	-1.280744e+000	-1.219256e+000	-1.250000e+000	-1.250000e+000	-1.320000e+000	-1.320000e+000	-1.596071e+000	0.000000e+000	-2.500000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	7.149950e-010	-7.150010e-010	-2.045687e-003	2.045687e-003	-7.685896e-011	7.685932e-011	-6.381392e-010	2.049577e-003	-2.049576e-003	2.049576e-003	-3.889363e-006	3.889363e-006	7.685173e-011	-7.686517e-011	2.049576e-003	0.000000e+000	0.000000e+000	0.000000e+000
5.069728571428575e-003	-1.000498e-001	-3.995034e-002	-2.500000e+000	-2.281708e+000	-2.182922e-001	-1.280050e+000	-1.219950e+000	-1.250000e+000	-1.250000e+000	-1.320000e+000	-1.320000e+000	-1.743214e+000	0.000000e+000	-2.500000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	6.986598e-010	-6.986659e-010	-1.998950e-003	1.998950e-003	-7.512420e-011	7.512455e-011	-6.235421e-010	2.003317e-003	-2.003316e-003	2.003316e-003	-4.365845e-006	4.365845e-006	7.511513e-011	-7.512836e-011	2.003316e-003	0.000000e+000	0.000000e+000	0.000000e+000
5.075614285714290e-003	-9.937225e-002	-4.062785e-002	-2.500000e+000	-2.258446e+000	-2.415538e-001	-1.279372e+000	-1.220628e+000	-1.250000e+000	-1.250000e+000	-1.320000e+000	-1.320000e+000	-1.890357e+000	0.000000e+000	-2.500000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	6.827102e-010	-6.827163e-010	-1.953317e-003	1.953317e-003	-7.343040e-011	7.343073e-011	-6.092906e-010	1.958149e-003	-1.958148e-003	1.958148e-003	-4.831077e-006	4.831077e-006	7.341912e-011	-7.343182e-011	1.958148e-003	0.000000e+000	0.000000e+000	0.000000e+000
5.081500000000005e-003	-9.871113e-002	-4.128897e-002	-2.500000e+000	-2.235747e+000	-2.642530e-001	-1.278711e+000	-1.221289e+000	-1.250000e+000	-1.250000e+000	-1.320000e+000	-1.320000e+000	-2.037500e+000	0.000000e+000	-2.500000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	6.671460e-010	-6.671520e-010	-1.908787e-003	1.908787e-003	-7.177756e-011	7.177788e-011	-5.953849e-010	1.914073e-003	-1.914072e-003	1.914072e-003	-5.285059e-006	5.285059e-006	7.176372e-011	-7.177554e-011	1.914072e-003	0.000000e+000	0.000000e+000	0.000000e+000
5.082500000000005e-003	-9.860015e-002	-4.139996e-002	-2.500000e+000	-2.231937e+000	-2.680631e-001	-1.278600e+000	-1.221400e+000	-1.250000e+000	-1.250000e+000	-1.320000e+000	-1.320000e+000	-2.062500e+000	0.000000e+000	-2.500000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	6.645335e-010	-6.645397e-010	-1.901312e-003	1.901312e-003	-7.150013e-011	7.150044e-011	-5.930478e-010	1.906674e-003	-1.906674e-003	1.906674e-003	-5.361261e-006	5.361261e-006	7.148009e-011	-7.149902e-011	1.906674e-003	0.000000e+000	0.000000e+000	0.000000e+000
5.100100000000001e-003	-9.671652e-002	-4.328358e-002	-2.500000e+000	-2.167266e+000	-3.327343e-001	-1.276716e+000	-1.223284e+000	-1.250000e+000	-1.250000e+000	-1.320000e+000	-1.320000e+000	-2.500000e+000	0.000000e+000	-2.500000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	6.186359e-010	-6.186425e-010	-1.774444e-003	1.774444e-003	-6.679108e-011	6.679135e-011	-5.518326e-010	1.781099e-003	-1.781099e-003	1.781099e-003	-6.654685e-006	6.654685e-006	6.680381e-011	-6.680869e-011	1.781099e-003	0.000000e+000	0.000000e+000	0.000000e+000
5.121014285714289e-003	-9.466958e-002	-4.533055e-002	-2.500000e+000	-2.096986e+000	-4.030137e-001	-1.274670e+000	-1.225330e+000	-1.250000e+000	-1.250000e+000	-1.320000e+000	-1.320000e+000	-2.500000e+000	0.000000e+000	-2.500000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	5.711465e-010	-5.711528e-010	-1.636573e-003	1.636573e-003	-6.167366e-011	6.167389e-011	-5.094679e-010	1.644634e-003	-1.644633e-003	1.644633e-003	-8.060275e-006	8.060275e-006	6.167452e-011	-6.168408e-011	1.644633e-003	0.000000e+000	0.000000e+000	0.000000e+000
5.141928571428578e-003	-9.275677e-002	-4.724337e-002	-2.500000e+000	-2.031312e+000	-4.686875e-001	-1.272757e+000	-1.227243e+000	-1.250000e+000	-1.250000e+000	-1.320000e+000	-1.320000e+000	-2.500000e+000	0.000000e+000	-2.500000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	5.266564e-010	-5.266623e-010	-1.507738e-003	1.507738e-003	-5.689162e-011	5.689179e-011	-4.697653e-010	1.517112e-003	-1.517112e-003	1.517112e-003	-9.373750e-006	9.373750e-006	5.688458e-011	-5.689690e-011	1.517112e-003	0.000000e+000	0.000000e+000	0.000000e+000
5.162842857142866e-003	-9.097808e-002	-4.902204e-002	-2.500000e+000	-1.970244e+000	-5.297555e-001	-1.270978e+000	-1.229022e+000	-1.250000e+000	-1.250000e+000	-1.320000e+000	-1.320000e+000	-2.500000e+000	0.000000e+000	-2.500000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	4.851655e-010	-4.851712e-010	-1.387938e-003	1.387938e-003	-5.244494e-011	5.244507e-011	-4.327249e-010	1.398533e-003	-1.398533e-003	1.398533e-003	-1.059511e-005	1.059511e-005	5.243397e-011	-5.244715e-011	1.398533e-003	0.000000e+000	0.000000e+000	0.000000e+000
5.183757142857154e-003	-8.933352e-002	-5.066657e-002	-2.500000e+000	-1.913782e+000	-5.862178e-001	-1.269333e+000	-1.230667e+000	-1.250000e+000	-1.250000e+000	-1.320000e+000	-1.320000e+000	-2.500000e+000	0.000000e+000	-2.500000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	4.466738e-010	-4.466794e-010	-1.277173e-003	1.277173e-003	-4.833363e-011	4.833371e-011	-3.983466e-010	1.288898e-003	-1.288897e-003	1.288897e-003	-1.172436e-005	1.172436e-005	4.832270e-011	-4.833483e-011	1.288897e-003	0.000000e+000	0.000000e+000	0.000000e+000
