time	V(N012,N005)	V(N013,N007)
2.906735714286101e-002	-6.953627e-002	-6.983006e-002
2.915692857143253e-002	-6.955410e-002	-6.983663e-002
2.924650000000404e-002	-6.956995e-002	-6.984246e-002
2.930307142857553e-002	-6.957940e-002	-6.984593e-002
2.935964285714702e-002	-6.958837e-002	-6.984925e-002
2.941621428571850e-002	-6.959687e-002	-6.985239e-002
2.947278571428998e-002	-6.960489e-002	-6.985537e-002
2.952935714286147e-002	-6.961243e-002	-6.985819e-002
2.958592857143295e-002	-6.961950e-002	-6.986084e-002
2.964250000000444e-002	-6.962609e-002	-6.986332e-002
2.964350000000444e-002	-6.962633e-002	-6.986332e-002
2.973421428571882e-002	-6.963610e-002	-6.986692e-002
2.982492857143319e-002	-6.964516e-002	-6.987025e-002
2.991564285714757e-002	-6.965353e-002	-6.987333e-002
3.000635714286195e-002	-6.966119e-002	-6.987614e-002
3.009707142857632e-002	-6.966815e-002	-6.987868e-002
3.018778571429070e-002	-6.967441e-002	-6.988097e-002
3.027850000000508e-002	-6.967998e-002	-6.988299e-002
3.033392857143370e-002	-6.968316e-002	-6.988423e-002
3.038935714286233e-002	-6.968619e-002	-6.988541e-002
3.044478571429096e-002	-6.968908e-002	-6.988651e-002
3.050021428571959e-002	-6.969182e-002	-6.988755e-002
3.055564285714821e-002	-6.969441e-002	-6.988852e-002
3.061107142857684e-002	-6.969686e-002	-6.988943e-002
3.066650000000546e-002	-6.969917e-002	-6.989026e-002
3.066750000000547e-002	-6.969917e-002	-6.989014e-002
3.076135714286270e-002	-6.970265e-002	-6.989147e-002
3.085521428571994e-002	-6.970588e-002	-6.989269e-002
3.094907142857717e-002	-6.970886e-002	-6.989380e-002
3.104292857143441e-002	-6.971159e-002	-6.989480e-002
3.113678571429165e-002	-6.971406e-002	-6.989570e-002
3.123064285714888e-002	-6.971628e-002	-6.989649e-002
3.132450000000612e-002	-6.971824e-002	-6.989717e-002
3.137678571429189e-002	-6.971929e-002	-6.989763e-002
3.142907142857765e-002	-6.972029e-002	-6.989805e-002
3.148135714286342e-002	-6.972124e-002	-6.989843e-002
3.153364285714919e-002	-6.972214e-002	-6.989877e-002
3.158592857143495e-002	-6.972300e-002	-6.989907e-002
3.163821428572072e-002	-6.972380e-002	-6.989934e-002
3.169050000000648e-002	-6.972456e-002	-6.989956e-002
3.169150000000649e-002	-6.972456e-002	-6.989956e-002
3.179364285714945e-002	-6.972587e-002	-6.990004e-002
3.189578571429241e-002	-6.972709e-002	-6.990049e-002
3.199792857143537e-002	-6.972821e-002	-6.990091e-002
3.210007142857832e-002	-6.972923e-002	-6.990130e-002
3.220221428572128e-002	-6.973016e-002	-6.990166e-002
3.230435714286424e-002	-6.973098e-002	-6.990200e-002
3.240650000000720e-002	-6.973171e-002	-6.990230e-002
3.245050000000724e-002	-6.973201e-002	-6.990242e-002
3.249450000000729e-002	-6.973229e-002	-6.990252e-002
3.253850000000733e-002	-6.973254e-002	-6.990261e-002
3.258250000000738e-002	-6.973278e-002	-6.990270e-002
3.262650000000742e-002	-6.973300e-002	-6.990278e-002
3.267050000000746e-002	-6.973320e-002	-6.990284e-002
3.271450000000751e-002	-6.973338e-002	-6.990290e-002
3.271550000000751e-002	-6.973350e-002	-6.990290e-002
3.283807142857906e-002	-6.973404e-002	-6.990308e-002
3.296064285715061e-002	-6.973453e-002	-6.990325e-002
3.308321428572216e-002	-6.973497e-002	-6.990342e-002
3.320578571429372e-002	-6.973536e-002	-6.990357e-002
3.332835714286526e-002	-6.973570e-002	-6.990371e-002
3.345092857143682e-002	-6.973600e-002	-6.990385e-002
3.357350000000837e-002	-6.973624e-002	-6.990397e-002
3.373950000000853e-002	-6.973660e-002	-6.990409e-002
3.388564285715154e-002	-6.973678e-002	-6.990417e-002
3.403178571429454e-002	-6.973696e-002	-6.990424e-002
3.417792857143755e-002	-6.973712e-002	-6.990430e-002
3.432407142858054e-002	-6.973727e-002	-6.990435e-002
3.447021428572355e-002	-6.973741e-002	-6.990439e-002
3.461635714286655e-002	-6.973755e-002	-6.990442e-002
3.476250000000956e-002	-6.973767e-002	-6.990445e-002
3.476350000000956e-002	-6.973755e-002	-6.990445e-002
3.490964285715256e-002	-6.973762e-002	-6.990449e-002
3.505578571429557e-002	-6.973769e-002	-6.990453e-002
3.520192857143857e-002	-6.973776e-002	-6.990456e-002
3.534807142858157e-002	-6.973783e-002	-6.990457e-002
3.549421428572457e-002	-6.973789e-002	-6.990458e-002
3.564035714286758e-002	-6.973796e-002	-6.990458e-002
3.578650000001058e-002	-6.973803e-002	-6.990457e-002
3.578750000001058e-002	-6.973803e-002	-6.990457e-002
3.593364285715359e-002	-6.973802e-002	-6.990461e-002
3.607978571429659e-002	-6.973802e-002	-6.990465e-002
3.622592857143960e-002	-6.973802e-002	-6.990468e-002
3.637207142858259e-002	-6.973804e-002	-6.990469e-002
3.651821428572560e-002	-6.973807e-002	-6.990470e-002
3.666435714286860e-002	-6.973810e-002	-6.990470e-002
3.681050000001161e-002	-6.973815e-002	-6.990469e-002
3.681150000001161e-002	-6.973815e-002	-6.990469e-002
3.783550000001263e-002	-6.973815e-002	-6.990469e-002
3.885950000001365e-002	-6.973815e-002	-6.990469e-002
3.988350000001468e-002	-6.973815e-002	-6.990469e-002
4.090750000001570e-002	-6.973827e-002	-6.990469e-002
4.193150000001673e-002	-6.973815e-002	-6.990469e-002
4.295550000001775e-002	-6.973827e-002	-6.990480e-002
4.397950000001877e-002	-6.973827e-002	-6.990480e-002
4.500000000000000e-002	-6.973827e-002	-6.990480e-002
4.500007000000000e-002	-6.975007e-002	-6.990910e-002
4.500010000000000e-002	-6.975508e-002	-6.991088e-002
4.500580000000000e-002	-7.072226e-002	-7.026691e-002
4.501150000000000e-002	-7.168285e-002	-7.062046e-002
4.501720000000000e-002	-7.263686e-002	-7.097153e-002
4.502290000000000e-002	-7.358428e-002	-7.132012e-002
4.502860000000000e-002	-7.452512e-002	-7.166623e-002
4.503430000000000e-002	-7.545938e-002	-7.200986e-002
4.504000000000000e-002	-7.638705e-002	-7.235101e-002
4.504857142857142e-002	-7.633080e-002	-7.233031e-002
4.505714285714286e-002	-7.627508e-002	-7.230981e-002
4.506571428571429e-002	-7.621989e-002	-7.228950e-002
4.507428571428571e-002	-7.616524e-002	-7.226939e-002
4.508285714285714e-002	-7.611111e-002	-7.224948e-002
4.509142857142857e-002	-7.605751e-002	-7.222977e-002
4.510000000000000e-002	-7.600445e-002	-7.221025e-002
4.518892857142867e-002	-7.548790e-002	-7.202016e-002
4.527785714285732e-002	-7.500826e-002	-7.184365e-002
4.536678571428598e-002	-7.456552e-002	-7.168071e-002
4.545571428571464e-002	-7.415968e-002	-7.153136e-002
4.554464285714330e-002	-7.379075e-002	-7.139559e-002
4.563357142857196e-002	-7.345872e-002	-7.127340e-002
4.572250000000062e-002	-7.316360e-002	-7.116479e-002
4.576364285714352e-002	-7.303296e-002	-7.111672e-002
4.580478571428642e-002	-7.290722e-002	-7.107045e-002
4.584592857142932e-002	-7.278638e-002	-7.102598e-002
4.588707142857221e-002	-7.267044e-002	-7.098331e-002
4.592821428571511e-002	-7.255941e-002	-7.094245e-002
4.596935714285801e-002	-7.245328e-002	-7.090338e-002
4.601050000000091e-002	-7.235205e-002	-7.086612e-002
