time	V(N012,N005)	V(N013,N007)
2.542207142857165e-002	-6.666820e-002	-6.666820e-002
2.543378571428594e-002	-6.694344e-002	-6.694344e-002
2.544550000000024e-002	-6.718814e-002	-6.718814e-002
2.545721428571454e-002	-6.741364e-002	-6.741364e-002
2.546892857142884e-002	-6.762307e-002	-6.762307e-002
2.548064285714314e-002	-6.781644e-002	-6.781644e-002
2.549235714285743e-002	-6.799374e-002	-6.799374e-002
2.550407142857173e-002	-6.815497e-002	-6.815497e-002
2.551578571428603e-002	-6.830013e-002	-6.830013e-002
2.552750000000032e-002	-6.842923e-002	-6.842923e-002
2.554550000000034e-002	-6.861055e-002	-6.861055e-002
2.555721428571464e-002	-6.871386e-002	-6.871386e-002
2.556892857142894e-002	-6.880981e-002	-6.880981e-002
2.558064285714324e-002	-6.889840e-002	-6.889840e-002
2.559235714285753e-002	-6.897961e-002	-6.897961e-002
2.560407142857183e-002	-6.905346e-002	-6.905346e-002
2.561578571428613e-002	-6.911994e-002	-6.911994e-002
2.562750000000042e-002	-6.917906e-002	-6.917906e-002
2.563921428571472e-002	-6.923360e-002	-6.923360e-002
2.565092857142902e-002	-6.928423e-002	-6.928423e-002
2.566264285714332e-002	-6.933096e-002	-6.933096e-002
2.567435714285761e-002	-6.937379e-002	-6.937379e-002
2.568607142857191e-002	-6.941272e-002	-6.941272e-002
2.569778571428621e-002	-6.944775e-002	-6.944775e-002
2.570950000000051e-002	-6.947887e-002	-6.947887e-002
2.572121428571481e-002	-6.950758e-002	-6.950758e-002
2.573292857142910e-002	-6.953425e-002	-6.953425e-002
2.574464285714340e-002	-6.955888e-002	-6.955888e-002
2.575635714285770e-002	-6.958146e-002	-6.958146e-002
2.576807142857199e-002	-6.960200e-002	-6.960200e-002
2.577978571428629e-002	-6.962049e-002	-6.962049e-002
2.579150000000059e-002	-6.963694e-002	-6.963694e-002
2.580321428571489e-002	-6.965209e-002	-6.965209e-002
2.581492857142918e-002	-6.966615e-002	-6.966615e-002
2.582664285714348e-002	-6.967913e-002	-6.967913e-002
2.583835714285778e-002	-6.969104e-002	-6.969104e-002
2.585007142857208e-002	-6.970186e-002	-6.970186e-002
2.586178571428637e-002	-6.971160e-002	-6.971160e-002
2.587350000000067e-002	-6.972027e-002	-6.972027e-002
2.588535714285782e-002	-6.972834e-002	-6.972834e-002
2.589721428571498e-002	-6.973584e-002	-6.973584e-002
2.590907142857214e-002	-6.974277e-002	-6.974277e-002
2.592092857142929e-002	-6.974912e-002	-6.974912e-002
2.593278571428644e-002	-6.975490e-002	-6.975490e-002
2.594464285714360e-002	-6.976010e-002	-6.976010e-002
2.595650000000075e-002	-6.976473e-002	-6.976473e-002
2.596850000000077e-002	-6.976901e-002	-6.976901e-002
2.598050000000078e-002	-6.977297e-002	-6.977297e-002
2.599250000000079e-002	-6.977662e-002	-6.977662e-002
2.600450000000080e-002	-6.977995e-002	-6.977995e-002
2.601650000000081e-002	-6.978298e-002	-6.978298e-002
2.602850000000083e-002	-6.978569e-002	-6.978569e-002
2.604050000000084e-002	-6.978810e-002	-6.978810e-002
2.605292857142942e-002	-6.979038e-002	-6.979038e-002
2.606535714285800e-002	-6.979250e-002	-6.979250e-002
2.607778571428659e-002	-6.979446e-002	-6.979446e-002
2.609021428571517e-002	-6.979624e-002	-6.979624e-002
2.610264285714376e-002	-6.979787e-002	-6.979787e-002
2.611507142857234e-002	-6.979932e-002	-6.979932e-002
2.612750000000092e-002	-6.980062e-002	-6.980062e-002
2.614050000000094e-002	-6.980183e-002	-6.980183e-002
2.615350000000095e-002	-6.980294e-002	-6.980294e-002
2.616650000000096e-002	-6.980396e-002	-6.980396e-002
2.617950000000098e-002	-6.980488e-002	-6.980488e-002
2.619250000000099e-002	-6.980570e-002	-6.980570e-002
2.620550000000100e-002	-6.980642e-002	-6.980642e-002
2.621850000000102e-002	-6.980705e-002	-6.980705e-002
2.623278571428674e-002	-6.980780e-002	-6.980780e-002
2.624707142857247e-002	-6.980846e-002	-6.980846e-002
2.626135714285820e-002	-6.980905e-002	-6.980905e-002
2.627564285714393e-002	-6.980956e-002	-6.980956e-002
2.628992857142966e-002	-6.981000e-002	-6.981000e-002
2.630421428571539e-002	-6.981035e-002	-6.981035e-002
2.631850000000112e-002	-6.981063e-002	-6.981063e-002
2.633521428571542e-002	-6.981097e-002	-6.981097e-002
2.635192857142972e-002	-6.981129e-002	-6.981129e-002
2.636864285714402e-002	-6.981157e-002	-6.981157e-002
2.638535714285832e-002	-6.981183e-002	-6.981183e-002
2.640207142857263e-002	-6.981205e-002	-6.981205e-002
2.641878571428693e-002	-6.981225e-002	-6.981225e-002
2.643550000000123e-002	-6.981242e-002	-6.981242e-002
2.645450000000125e-002	-6.981257e-002	-6.981257e-002
2.647350000000127e-002	-6.981270e-002	-6.981270e-002
2.649250000000129e-002	-6.981283e-002	-6.981283e-002
2.651150000000131e-002	-6.981295e-002	-6.981295e-002
2.653050000000133e-002	-6.981306e-002	-6.981306e-002
2.654950000000135e-002	-6.981316e-002	-6.981316e-002
2.656850000000137e-002	-6.981325e-002	-6.981325e-002
2.656950000000137e-002	-6.981325e-002	-6.981325e-002
2.660135714285854e-002	-6.981338e-002	-6.981338e-002
2.663321428571572e-002	-6.981349e-002	-6.981349e-002
2.666507142857289e-002	-6.981357e-002	-6.981357e-002
2.669692857143007e-002	-6.981364e-002	-6.981364e-002
2.672878571428724e-002	-6.981369e-002	-6.981369e-002
2.676064285714442e-002	-6.981372e-002	-6.981372e-002
2.679250000000159e-002	-6.981373e-002	-6.981373e-002
2.686535714285880e-002	-6.981376e-002	-6.981376e-002
2.693821428571602e-002	-6.981380e-002	-6.981380e-002
2.701107142857324e-002	-6.981383e-002	-6.981383e-002
2.708392857143045e-002	-6.981386e-002	-6.981386e-002
2.715678571428767e-002	-6.981390e-002	-6.981390e-002
2.722964285714489e-002	-6.981393e-002	-6.981393e-002
2.730250000000210e-002	-6.981397e-002	-6.981397e-002
2.759350000000239e-002	-6.981409e-002	-6.981409e-002
2.861750000000342e-002	-6.981444e-002	-6.981444e-002
2.964150000000444e-002	-6.981468e-002	-6.981468e-002
3.066550000000546e-002	-6.981480e-002	-6.981480e-002
3.168950000000648e-002	-6.981492e-002	-6.981492e-002
3.271350000000751e-002	-6.981492e-002	-6.981492e-002
3.373750000000853e-002	-6.981504e-002	-6.981504e-002
3.476150000000956e-002	-6.981504e-002	-6.981504e-002
3.578550000001058e-002	-6.981504e-002	-6.981504e-002
3.680950000001160e-002	-6.981516e-002	-6.981516e-002
3.783350000001263e-002	-6.981516e-002	-6.981516e-002
3.885750000001365e-002	-6.981516e-002	-6.981516e-002
3.988150000001468e-002	-6.981516e-002	-6.981516e-002
4.090550000001570e-002	-6.981516e-002	-6.981516e-002
4.192950000001672e-002	-6.981516e-002	-6.981516e-002
4.295350000001775e-002	-6.981516e-002	-6.981516e-002
4.397750000001877e-002	-6.981516e-002	-6.981516e-002
4.500000000000000e-002	-6.981516e-002	-6.981516e-002
4.500001000000000e-002	-6.982410e-002	-6.982410e-002
4.500003000000000e-002	-6.984234e-002	-6.984234e-002
4.500010000000000e-002	-6.990600e-002	-6.990600e-002
4.500024514285715e-002	-7.003790e-002	-7.003790e-002
4.500039028571429e-002	-7.016962e-002	-7.016962e-002
4.500053542857144e-002	-7.030116e-002	-7.030116e-002
4.500068057142859e-002	-7.043251e-002	-7.043251e-002
4.500082571428574e-002	-7.056368e-002	-7.056368e-002
4.500097085714288e-002	-7.069466e-002	-7.069466e-002
4.500111600000003e-002	-7.082546e-002	-7.082546e-002
4.500311600000003e-002	-7.261550e-002	-7.261550e-002
4.500611600000003e-002	-7.525009e-002	-7.525009e-002
4.500840171428575e-002	-7.721504e-002	-7.721504e-002
4.501068742857146e-002	-7.914691e-002	-7.914691e-002
4.501297314285718e-002	-8.104569e-002	-8.104569e-002
4.501525885714290e-002	-8.291139e-002	-8.291139e-002
4.501754457142862e-002	-8.474400e-002	-8.474400e-002
4.501983028571433e-002	-8.654353e-002	-8.654353e-002
4.502211600000005e-002	-8.830997e-002	-8.830997e-002
4.502467085714290e-002	-9.024723e-002	-9.024724e-002
4.502722571428575e-002	-9.214840e-002	-9.214841e-002
4.502978057142860e-002	-9.401348e-002	-9.401349e-002
4.503233542857145e-002	-9.584246e-002	-9.584248e-002
4.503489028571430e-002	-9.763536e-002	-9.763537e-002
4.503744514285715e-002	-9.939216e-002	-9.939216e-002
4.504000000000000e-002	-1.011129e-001	-1.011129e-001
4.504010000000000e-002	-1.010887e-001	-1.010887e-001
4.504030000000000e-002	-1.010402e-001	-1.010402e-001
4.504882857142857e-002	-9.905985e-002	-9.905985e-002
4.505735714285714e-002	-9.718898e-002	-9.718898e-002
4.506588571428571e-002	-9.542760e-002	-9.542760e-002
4.507441428571429e-002	-9.377571e-002	-9.377571e-002
4.508294285714286e-002	-9.223331e-002	-9.223331e-002
4.509147142857143e-002	-9.080039e-002	-9.080040e-002
4.510000000000000e-002	-8.947697e-002	-8.947698e-002
4.511164285714287e-002	-8.781281e-002	-8.781282e-002
4.512328571428574e-002	-8.626681e-002	-8.626682e-002
4.513492857142861e-002	-8.483898e-002	-8.483899e-002
4.514657142857147e-002	-8.352931e-002	-8.352932e-002
4.515821428571434e-002	-8.233781e-002	-8.233781e-002
4.516985714285721e-002	-8.126447e-002	-8.126447e-002
4.518150000000008e-002	-8.030929e-002	-8.030930e-002
4.519321428571438e-002	-7.942344e-002	-7.942345e-002
4.520492857142868e-002	-7.860080e-002	-7.860081e-002
4.521664285714298e-002	-7.784137e-002	-7.784138e-002
4.522835714285727e-002	-7.714516e-002	-7.714516e-002
4.524007142857157e-002	-7.651215e-002	-7.651215e-002
4.525178571428587e-002	-7.594235e-002	-7.594235e-002
4.526350000000017e-002	-7.543576e-002	-7.543577e-002
4.527521428571446e-002	-7.496874e-002	-7.496874e-002
4.528692857142876e-002	-7.453504e-002	-7.453505e-002
4.529864285714306e-002	-7.413466e-002	-7.413467e-002
4.531035714285735e-002	-7.376762e-002	-7.376762e-002
4.532207142857165e-002	-7.343389e-002	-7.343390e-002
4.533378571428595e-002	-7.313349e-002	-7.313350e-002
4.534550000000025e-002	-7.286641e-002	-7.286642e-002
4.535721428571454e-002	-7.262020e-002	-7.262020e-002
4.536892857142885e-002	-7.239155e-002	-7.239156e-002
4.538064285714314e-002	-7.218047e-002	-7.218048e-002
4.539235714285744e-002	-7.198696e-002	-7.198696e-002
4.540407142857173e-002	-7.181102e-002	-7.181102e-002
4.541578571428603e-002	-7.165265e-002	-7.165265e-002
4.542750000000033e-002	-7.151184e-002	-7.151184e-002
4.543921428571462e-002	-7.138203e-002	-7.138204e-002
4.545092857142893e-002	-7.126149e-002	-7.126149e-002
4.546264285714322e-002	-7.115020e-002	-7.115021e-002
4.547435714285752e-002	-7.104818e-002	-7.104819e-002
4.548607142857181e-002	-7.095542e-002	-7.095543e-002
4.549778571428612e-002	-7.087192e-002	-7.087193e-002
4.550950000000041e-002	-7.079769e-002	-7.079770e-002
4.552121428571471e-002	-7.072925e-002	-7.072926e-002
4.553292857142901e-002	-7.066570e-002	-7.066570e-002
