time	V(N012,N005)	V(N013,N007)
4.500010000000000e-002	-6.998491e-002	-6.999981e-002
4.500012400000000e-002	-7.003868e-002	-7.000613e-002
4.500022000000001e-002	-7.025325e-002	-7.003140e-002
4.500034800000001e-002	-7.053757e-002	-7.006478e-002
4.500060400000001e-002	-7.110155e-002	-7.013118e-002
4.500111600000003e-002	-7.220960e-002	-7.026148e-002
4.500211600000003e-002	-7.431936e-002	-7.050967e-002
4.500311600000003e-002	-7.636154e-002	-7.075000e-002
4.500411600000003e-002	-7.832897e-002	-7.098138e-002
4.500511600000003e-002	-8.022451e-002	-7.120442e-002
4.500611600000003e-002	-8.205068e-002	-7.141924e-002
4.500811600000004e-002	-8.550525e-002	-7.182574e-002
4.501011600000004e-002	-8.871174e-002	-7.220292e-002
4.501211600000004e-002	-9.168816e-002	-7.255316e-002
4.501511600000004e-002	-9.575701e-002	-7.303178e-002
4.501811600000005e-002	-9.939599e-002	-7.345998e-002
4.502111600000005e-002	-1.026505e-001	-7.384282e-002
4.502425885714291e-002	-1.056137e-001	-7.419140e-002
4.502740171428577e-002	-1.083228e-001	-7.451009e-002
4.503054457142863e-002	-1.107779e-001	-7.479890e-002
4.503368742857149e-002	-1.129788e-001	-7.505783e-002
4.503683028571435e-002	-1.149258e-001	-7.528688e-002
4.503997314285721e-002	-1.166186e-001	-7.548605e-002
4.504311600000007e-002	-1.180574e-001	-7.565534e-002
4.504697314285722e-002	-1.196254e-001	-7.583983e-002
4.505083028571436e-002	-1.210388e-001	-7.600611e-002
4.505468742857151e-002	-1.222974e-001	-7.615419e-002
4.505854457142866e-002	-1.234014e-001	-7.628407e-002
4.506240171428581e-002	-1.243506e-001	-7.639575e-002
4.506625885714295e-002	-1.251452e-001	-7.648922e-002
4.507011600000010e-002	-1.257851e-001	-7.656449e-002
4.507211600000010e-002	-1.261032e-001	-7.660191e-002
4.507411600000010e-002	-1.264023e-001	-7.663709e-002
4.507611600000010e-002	-1.266824e-001	-7.667004e-002
4.507811600000011e-002	-1.269435e-001	-7.670076e-002
4.508011600000011e-002	-1.271856e-001	-7.672924e-002
4.508211600000011e-002	-1.274086e-001	-7.675549e-002
4.508411600000011e-002	-1.276126e-001	-7.677950e-002
4.508638514285724e-002	-1.278273e-001	-7.680474e-002
4.508865428571437e-002	-1.280279e-001	-7.682834e-002
4.509092342857150e-002	-1.282145e-001	-7.685029e-002
4.509319257142862e-002	-1.283871e-001	-7.687059e-002
4.509546171428575e-002	-1.285457e-001	-7.688925e-002
4.509773085714287e-002	-1.286903e-001	-7.690626e-002
4.510000000000000e-002	-1.288209e-001	-7.692163e-002
4.510010000000000e-002	-1.286027e-001	-7.689596e-002
4.510030000000000e-002	-1.281686e-001	-7.684489e-002
4.510275714285715e-002	-1.231665e-001	-7.625641e-002
4.510521428571429e-002	-1.185207e-001	-7.570984e-002
4.510767142857144e-002	-1.142311e-001	-7.520518e-002
4.511012857142858e-002	-1.102978e-001	-7.474243e-002
4.511258571428573e-002	-1.067207e-001	-7.432160e-002
4.511504285714287e-002	-1.034998e-001	-7.394267e-002
4.511750000000002e-002	-1.006352e-001	-7.360565e-002
4.512050000000002e-002	-9.739218e-002	-7.322412e-002
4.512350000000003e-002	-9.449250e-002	-7.288298e-002
4.512650000000003e-002	-9.189980e-002	-7.257795e-002
4.512950000000003e-002	-8.958158e-002	-7.230522e-002
4.513250000000003e-002	-8.750877e-002	-7.206136e-002
4.513550000000004e-002	-8.565539e-002	-7.184332e-002
4.513850000000004e-002	-8.399822e-002	-7.164835e-002
4.514150000000004e-002	-8.251649e-002	-7.147403e-002
4.514450000000005e-002	-8.119162e-002	-7.131816e-002
4.514750000000005e-002	-8.000700e-002	-7.117879e-002
4.515050000000005e-002	-7.894780e-002	-7.105418e-002
4.515350000000006e-002	-7.800073e-002	-7.094275e-002
4.515650000000006e-002	-7.715392e-002	-7.084313e-002
4.515950000000006e-002	-7.639674e-002	-7.075405e-002
4.516250000000006e-002	-7.571974e-002	-7.067440e-002
4.516550000000007e-002	-7.511440e-002	-7.060318e-002
4.516850000000007e-002	-7.457314e-002	-7.053950e-002
4.517150000000007e-002	-7.408919e-002	-7.048257e-002
4.517450000000008e-002	-7.365646e-002	-7.043165e-002
4.517750000000008e-002	-7.326955e-002	-7.038613e-002
4.518050000000008e-002	-7.292360e-002	-7.034543e-002
4.518350000000009e-002	-7.261427e-002	-7.030904e-002
4.518650000000009e-002	-7.233769e-002	-7.027649e-002
4.518950000000009e-002	-7.209038e-002	-7.024740e-002
4.519250000000009e-002	-7.186926e-002	-7.022139e-002
4.519550000000010e-002	-7.167155e-002	-7.019813e-002
4.519850000000010e-002	-7.149476e-002	-7.017732e-002
4.520150000000010e-002	-7.133670e-002	-7.015872e-002
4.520450000000011e-002	-7.119537e-002	-7.014210e-002
4.520750000000011e-002	-7.106900e-002	-7.012723e-002
4.521050000000011e-002	-7.095600e-002	-7.011394e-002
4.521350000000012e-002	-7.085496e-002	-7.010204e-002
4.521650000000012e-002	-7.076463e-002	-7.009142e-002
4.521950000000012e-002	-7.068386e-002	-7.008191e-002
4.522250000000012e-002	-7.061164e-002	-7.007342e-002
4.522550000000013e-002	-7.054705e-002	-7.006581e-002
4.522850000000013e-002	-7.048931e-002	-7.005902e-002
4.523150000000013e-002	-7.043769e-002	-7.005295e-002
