time	V(N014,N007)
Step Information: X=50  (Run: 1/11)
7.303108599947733e-004	-7.000007e-002
9.963108599947777e-004	-7.000009e-002
1.837310859994707e-003	-7.000015e-002
2.020310859994706e-003	-7.000016e-002
3.044310859994842e-003	-7.000019e-002
4.068310859994978e-003	-7.000023e-002
4.998310859995101e-003	-7.000024e-002
4.999310859995101e-003	-7.000024e-002
5.000000000000000e-003	-7.000024e-002
5.000001399510053e-003	-7.000180e-002
5.000004198530159e-003	-7.000495e-002
5.000007529190637e-003	-7.000874e-002
5.000011314537539e-003	-7.001304e-002
5.000018885231342e-003	-7.002164e-002
5.000034026618948e-003	-7.003884e-002
5.000064309394160e-003	-7.007323e-002
5.000100000000000e-003	-7.011371e-002
5.000103258244664e-003	-7.011741e-002
5.000109774733991e-003	-7.012480e-002
5.000122807712644e-003	-7.013958e-002
5.000148873669952e-003	-7.016916e-002
5.000201005584566e-003	-7.022829e-002
5.000305269413795e-003	-7.034656e-002
5.000513797072254e-003	-7.058310e-002
5.000930852389169e-003	-7.105611e-002
5.001764963023002e-003	-7.199067e-002
5.002764963023002e-003	-7.308421e-002
5.003764963023002e-003	-7.415477e-002
5.004764963023003e-003	-7.520605e-002
5.005764963023003e-003	-7.623839e-002
5.006764963023003e-003	-7.725213e-002
5.007764963023003e-003	-7.824761e-002
5.008764963023003e-003	-7.922517e-002
5.009764963023003e-003	-8.018512e-002
5.010764963023003e-003	-8.112776e-002
5.011764963023004e-003	-8.205345e-002
5.012764963023004e-003	-8.296244e-002
5.013764963023004e-003	-8.385508e-002
5.014764963023004e-003	-8.473164e-002
5.015764963023004e-003	-8.559245e-002
5.016764963023004e-003	-8.643773e-002
5.018764963023004e-003	-8.808288e-002
5.020764963023005e-003	-8.966938e-002
5.022764963023005e-003	-9.119928e-002
5.025764963023005e-003	-9.339237e-002
5.028764963023006e-003	-9.546918e-002
5.031764963023006e-003	-9.743601e-002
5.035764963023007e-003	-9.989715e-002
5.039764963023007e-003	-1.021860e-001
5.044764963023008e-003	-1.048232e-001
